price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,CBD_distance,CBD_duration_time
450.0,1,3,1,House,10 Francis Elliot Court,BUNDALONG,3730.0,-36.038113,146.17392,Yarrawonga College P-1215.2 km awayPrep-12CoEdGovernmentView Catchment,False,216021412.0,280869.4,11958.0
420.0,1,3,0,House,16 Fergusson Street,YARRAWONGA,3730.0,-36.025303,146.0035,"Yarrawonga College P-120.5 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School4.3 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School1.7 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,272180.8,11552.7
600.0,2,4,2,House,19 Blackwood Crescent,YARRAWONGA,3730.0,-36.017494,146.01678,"Yarrawonga College P-121 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School3.5 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School0.6 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,274439.6,11616.7
560.0,2,4,2,House,8 Fenaughty Street,YARRAWONGA,3730.0,-36.01721,146.01712,"Yarrawonga College P-121.1 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School3.5 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School0.6 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,274347.9,11600.3
500.0,2,3,1,Townhouse,28a Robinson Way,YARRAWONGA,3730.0,-36.009773,146.0333,"Yarrawonga College P-122.7 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School3.5 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School1.8 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,276520.7,11741.1
580.0,2,4,2,House,121 Robinson Way,YARRAWONGA,3730.0,-36.004963,146.03654,"Yarrawonga College P-123.3 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School3.3 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School2.2 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,276962.8,11778.9
340.0,1,2,1,Apartment / Unit / Flat,5/105 Sharp Street,YARRAWONGA,3730.0,-36.02331,145.99957,"Yarrawonga College P-120.7 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School4.1 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School1.7 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,272141.6,11516.1
600.0,3,4,2,Townhouse,4/45 Anchorage Way,YARRAWONGA,3730.0,-36.00267,146.02386,"Yarrawonga College P-122.6 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School2.3 km awayK-6CoEdGovernmentMore Info,Sacred Heart College1.4 km away7-12CoEdCatholicMore Info",False,216021414.0,276039.3,11814.2
565.0,1,4,2,House,67 Vineyard Circuit,YARRAWONGA,3730.0,-36.02299,146.01564,"Yarrawonga College P-120.8 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School4.1 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School1.1 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,273550.4,11619.9
550.0,3,3,2,Apartment / Unit / Flat,2/47 Anchorage Way,YARRAWONGA,3730.0,-36.002296,146.02403,"Yarrawonga College P-122.6 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School2.3 km awayK-6CoEdGovernmentMore Info,Sacred Heart College1.5 km away7-12CoEdCatholicMore Info",False,216021414.0,276056.7,11818.4
515.0,3,3,2,Townhouse,3/49 Anchorage Way,YARRAWONGA,3730.0,-36.002563,146.0245,"Yarrawonga College P-122.6 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School2.4 km awayK-6CoEdGovernmentMore Info,Sacred Heart College1.5 km away7-12CoEdCatholicMore Info",False,216021414.0,276091.1,11826.7
500.0,2,4,2,House,12 Anderson Court,YARRAWONGA,3730.0,-36.006554,146.05042,"Yarrawonga College P-124.3 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School4.5 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School3.4 km awayPrep-6CoEdCatholicMore Info",True,216021414.0,279020.7,11930.3
460.0,2,3,1,Townhouse,4/10 Murray Street,YARRAWONGA,3730.0,-36.0233,146.00897,"Yarrawonga College P-120.3 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School4 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School1.2 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,273708.9,11559.3
320.0,1,1,1,Townhouse,2/22 Peter Thomson Circuit,YARRAWONGA,3730.0,-36.01607,146.0488,"Yarrawonga College P-123.8 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School5 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School3.2 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,277332.0,11977.5
320.0,1,1,1,Townhouse,122 Peter Thomson Circuit,YARRAWONGA,3730.0,-36.01014,146.04517,"Yarrawonga College P-123.7 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School4.3 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School2.8 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,278820.0,11894.8
320.0,1,1,1,Townhouse,1 4/33 Gorman Drive,YARRAWONGA,3730.0,-36.023346,146.01753,"Yarrawonga College P-121 km awayPrep-12CoEdGovernmentView Catchment,Mulwala Public School4.1 km awayK-6CoEdGovernmentMore Info,Sacred Heart Primary School1.2 km awayPrep-6CoEdCatholicMore Info",False,216021414.0,273649.8,11643.8
410.0,1,3,1,House,34 Byrne Street,MOYHU,3732.0,-36.57498,146.37932,"Moyhu Primary School2 km awayPrep-6CoEdGovernmentView Catchment,Wangaratta High School26.4 km away7-12CoEdGovernmentView Catchment",True,204021067.0,255224.9,10543.2
370.0,1,2,1,Apartment / Unit / Flat,219 Merriang South Road,MERRIANG SOUTH,3737.0,-36.59215,146.68181,Myrtleford P-12 College6.2 km awayPrep-12CoEdGovernmentView Catchment,False,204031071.0,290787.9,12447.7
550.0,1,4,0,Townhouse,3 carlassare court Myrtleford,MYRTLEFORD,3737.0,-36.582676,146.75044,"Myrtleford P-12 College4.3 km awayPrep-12CoEdGovernmentView Catchment,St Mary's School3.9 km awayPrep-6CoEdCatholicMore Info,Marian College3.9 km away7-12CoEdCatholicMore Info",False,204031071.0,288512.5,12174.1
400.0,2,2,0,House,5565 Great Alpine Road,OVENS,3738.0,-36.616787,146.808,Myrtleford P-12 College10.5 km awayPrep-12CoEdGovernmentView Catchment,False,204031071.0,295065.3,12474.1
540.0,1,3,2,House,2/7097 Great Alpine Road,POREPUNKAH,3740.0,-36.705738,146.91994,"Porepunkah Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Bright P-12 College4.8 km awayPrep-12CoEdGovernmentView Catchment",False,204031069.0,310421.8,13225.9
350.0,1,2,1,Apartment / Unit / Flat,1/29 Paola Lane,GERMANTOWN,3741.0,-36.749,147.0236,"Bright P-12 College5.9 km awayPrep-12CoEdGovernmentView Catchment,Wandiligong Primary School4.2 km awayPrep-6CoEdGovernmentMore Info",True,204031069.0,321614.1,14037.8
405.0,1,2,0,House,29 Mill Road,HARRIETVILLE,3741.0,-36.898205,147.05957,"Harrietville Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Bright P-12 College20.3 km awayPrep-12CoEdGovernmentView Catchment",False,204031069.0,339661.2,14797.5
625.0,2,4,2,House,28 Havelock Road,BEECHWORTH,3747.0,-36.35292,146.70168,"Beechworth Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Beechworth Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Beechworth Montessori School1.7 km awayPrep-6CoEdPrivateMore Info",False,204031068.0,275952.4,11857.0
675.0,1,3,2,Townhouse,3/59 Last St,BEECHWORTH,3747.0,-36.351395,146.6904,"Beechworth Secondary College0.5 km away7-12CoEdGovernmentView Catchment,Beechworth Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,St Joseph's School1.2 km awayPrep-6CoEdCatholicMore Info",True,204031068.0,275636.1,11779.4
420.0,1,2,1,Apartment / Unit / Flat,2/23 Finch Street,BEECHWORTH,3747.0,-36.3568,146.68552,"Beechworth Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Beechworth Secondary College1.2 km away7-12CoEdGovernmentView Catchment,St Joseph's School0.4 km awayPrep-6CoEdCatholicMore Info",False,204031068.0,274696.4,11696.1
360.0,1,2,1,Apartment / Unit / Flat,1/12 Lower Stanley Road,BEECHWORTH,3747.0,-36.363262,146.69327,"Beechworth Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Beechworth Secondary College1.8 km away7-12CoEdGovernmentView Catchment,Beechworth Montessori School0.4 km awayPrep-6CoEdPrivateMore Info",False,204031068.0,274948.6,11727.6
300.0,1,3,0,House,2/19 Kurrajong Way,BEECHWORTH,3747.0,-36.36733,146.69652,"Beechworth Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Beechworth Secondary College2.3 km away7-12CoEdGovernmentView Catchment,Beechworth Montessori School0.3 km awayPrep-6CoEdPrivateMore Info",False,204031068.0,277052.7,11995.7
220.0,1,1,0,Apartment / Unit / Flat,3/19 Kurrajong Way,BEECHWORTH,3747.0,-36.36733,146.69652,"Beechworth Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Beechworth Secondary College2.3 km away7-12CoEdGovernmentView Catchment,Beechworth Montessori School0.3 km awayPrep-6CoEdPrivateMore Info",False,204031068.0,277052.7,11995.7
690.0,2,4,1,House,36 Alkira Boulevard,WOLLERT,3750.0,-37.60113,145.00584,"Edgars Creek Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.7 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.4 km awayUCoEdGovernmentView Catchment",False,209041437.0,32677.4,2445.4
675.0,2,4,2,House,197 Yann Drive,WOLLERT,3750.0,-37.61884,144.99644,"Harvest Home Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School5.6 km awayUCoEdGovernmentView Catchment",False,209041437.0,26875.1,2396.4
620.0,2,4,2,House,99 Saltlake Boulevard,WOLLERT,3750.0,-37.616978,145.0376,"Wollert Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Wollert Secondary College1.3 km away7CoEdGovernmentView Catchment,Edgars Creek Secondary College2.9 km away7-12CoEdGovernmentView Catchment",False,209041437.0,25651.0,2668.5
620.0,2,4,2,House,7 Lauradan Way,WOLLERT,3750.0,-37.602802,145.00711,"Edgars Creek Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.2 km awayUCoEdGovernmentView Catchment",False,209041437.0,32477.3,2422.5
560.0,2,3,1,House,8 Westferry Avenue,WOLLERT,3750.0,-37.601112,144.99164,"Barrawang Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.6 km awayUCoEdGovernmentView Catchment",False,209041437.0,31109.7,2354.3
550.0,2,2,1,Townhouse,17 Barn Ave,WOLLERT,3750.0,-37.61258,144.99501,"Edgars Creek Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.3 km awayUCoEdGovernmentView Catchment",False,209041437.0,27381.4,2421.5
550.0,2,3,2,Townhouse,86 Garrong Avenue,WOLLERT,3750.0,-37.612106,144.99187,"Edgars Creek Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.5 km awayUCoEdGovernmentView Catchment",False,209041437.0,27501.7,2372.3
520.0,2,3,2,Townhouse,13 Versailles Walk,WOLLERT,3750.0,-37.592457,144.99818,"Barrawang Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.7 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School8.4 km awayUCoEdGovernmentView Catchment",False,209041437.0,33062.9,2543.2
760.0,3,5,2,House,7 Crawford Crescent,WOLLERT,3750.0,-37.612255,145.00787,"Edgars Creek Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College0.5 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.1 km awayUCoEdGovernmentView Catchment",False,209041437.0,27079.5,2337.8
745.0,2,4,2,House,28 Lavignon Road,WOLLERT,3750.0,-37.61597,145.01244,"Edgars Creek Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Edgars Creek Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Merriang Special Developmental School5.7 km awayUCoEdGovernmentView Catchment",False,209041437.0,27212.7,2377.6
7253150.0,3,5,3,House,7 Providence Avenue,WOLLERT,3750.0,-37.599186,144.98578,"Barrawang Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.5 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School8 km awayUCoEdGovernmentView Catchment",False,209041437.0,31118.1,2387.6
720.0,3,6,2,House,86 Equestria Boulevard,WOLLERT,3750.0,-37.600975,145.02545,"Wollert Secondary College1.2 km away7CoEdGovernmentView Catchment,Wollert Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.5 km away7-12CoEdGovernmentView Catchment",False,209041437.0,29360.6,2656.2
700.0,2,4,0,House,46 Scaffidi Way,WOLLERT,3750.0,-37.60421,145.00351,"Edgars Creek Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.3 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.1 km awayUCoEdGovernmentView Catchment",False,209041437.0,32447.2,2434.6
660.0,2,4,2,House,11 Blunsdon Road,WOLLERT,3750.0,-37.595936,144.99324,"Barrawang Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.5 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School8.1 km awayUCoEdGovernmentView Catchment",False,209041437.0,31682.3,2523.0
660.0,2,4,2,House,10 Bodnant Street,WOLLERT,3750.0,-37.619286,144.99916,"Harvest Home Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School5.5 km awayUCoEdGovernmentView Catchment",False,209041437.0,26596.2,2336.8
655.0,2,4,2,House,24 Allendale Avenue,WOLLERT,3750.0,-37.614033,145.03375,"Wollert Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Wollert Secondary College0.8 km away7CoEdGovernmentView Catchment,Edgars Creek Secondary College2.6 km away7-12CoEdGovernmentView Catchment",False,209041437.0,29047.0,2565.4
650.0,2,4,2,House,8 Kilwarrie Street,WOLLERT,3750.0,-37.619545,144.99994,"Harvest Home Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School5.5 km awayUCoEdGovernmentView Catchment",False,209041437.0,26500.7,2313.8
650.0,2,4,2,House,4 Brolo Street,WOLLERT,3750.0,-37.59955,145.00395,"Barrawang Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.6 km awayUCoEdGovernmentView Catchment",False,209041437.0,32503.0,2472.6
650.0,2,4,2,House,12 Merlot Road,WOLLERT,3750.0,-37.60443,144.99734,"Edgars Creek Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.1 km awayUCoEdGovernmentView Catchment",False,209041437.0,31971.1,2420.6
650.0,2,4,2,House,10 Vega Street,WOLLERT,3750.0,-37.613556,144.99211,"Edgars Creek Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Edgars Creek Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Merriang Special Developmental School6.3 km awayUCoEdGovernmentView Catchment",False,209041437.0,27393.0,2375.8
640.0,2,4,2,House,25 Briscola Crescent,WOLLERT,3750.0,-37.604057,145.00224,"Edgars Creek Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.1 km awayUCoEdGovernmentView Catchment",False,209041437.0,32733.2,2503.2
640.0,2,4,2,House,9 Chiltern Way,WOLLERT,3750.0,-37.609997,144.99976,"Edgars Creek Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.5 km awayUCoEdGovernmentView Catchment",False,209041437.0,31975.8,2405.6
625.0,2,4,2,House,4 Atlas Street,WOLLERT,3750.0,-37.606033,145.02461,"Wollert Secondary College0.6 km away7CoEdGovernmentView Catchment,Wollert Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.1 km away7-12CoEdGovernmentView Catchment",False,209041437.0,28808.1,2523.6
620.0,2,4,2,House,6 Rotie Street,WOLLERT,3750.0,-37.601696,144.9969,"Barrawang Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.8 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.4 km awayUCoEdGovernmentView Catchment",False,209041437.0,32072.6,2445.0
620.0,2,4,3,House,22 Monvida Street,WOLLERT,3750.0,-37.620625,145.03851,"Wollert Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Wollert Secondary College1.6 km away7CoEdGovernmentView Catchment,Epping Secondary College2.7 km away7-12CoEdGovernmentView Catchment",False,209041437.0,25383.2,2587.4
600.0,2,4,2,House,20 Wollemi Avenue,WOLLERT,3750.0,-37.606888,144.99942,"Edgars Creek Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.8 km awayUCoEdGovernmentView Catchment",False,209041437.0,32014.5,2411.5
600.0,2,4,2,House,22 Mumm Street,WOLLERT,3750.0,-37.59773,144.9997,"Barrawang Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.1 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.8 km awayUCoEdGovernmentView Catchment",False,209041437.0,32463.0,2487.2
590.0,2,4,2,House,3 Bournda Way,WOLLERT,3750.0,-37.607605,145.00404,"Edgars Creek Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.7 km awayUCoEdGovernmentView Catchment",False,209041437.0,27562.5,2399.6
580.0,2,4,2,Townhouse,53 Jardin Road,WOLLERT,3750.0,-37.600887,144.98773,"Barrawang Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.3 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School7.8 km awayUCoEdGovernmentView Catchment",False,209041437.0,30850.6,2323.4
580.0,2,4,2,House,17 Fantasia Boulevard,WOLLERT,3750.0,-37.60194,145.02666,"Wollert Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Wollert Secondary College1.1 km away7CoEdGovernmentView Catchment,Edgars Creek Secondary College2.5 km away7-12CoEdGovernmentView Catchment",False,209041437.0,29354.0,2654.6
580.0,2,4,2,Townhouse,2 Lagi Entrance,WOLLERT,3750.0,-37.61238,144.99663,"Edgars Creek Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.3 km awayUCoEdGovernmentView Catchment",False,209041437.0,27407.7,2427.8
570.0,2,3,2,House,52 Yann Drive,WOLLERT,3750.0,-37.608307,144.99744,"Edgars Creek Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Merriang Special Developmental School6.7 km awayUCoEdGovernmentView Catchment",False,209041437.0,31780.1,2352.5
560.0,2,4,2,House,8 Amtor Street,WOLLERT,3750.0,-37.603035,145.02554,"Wollert Secondary College1 km away7CoEdGovernmentView Catchment,Wollert Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Edgars Creek Secondary College2.3 km away7-12CoEdGovernmentView Catchment",False,209041437.0,29141.1,2603.5
